,postId,age,gender,education,estimate,estimateVal,rrp,p,time,sheet_no,x1,x2,lotterychoice
3857,khy3q5uw,63.0,Male,College,default,none,0.12352941176470589,0.75,unlimited,sheet12,50,20,9b
3858,khy3f3gw,36.0,Male,College,verbatim,attention_check,-0.4714285714285714,0.25,unlimited,sheet12,40,10,10b
3859,khy2n05g,33.0,Male,High school,verbatim,attention_check,-0.4714285714285714,0.25,unlimited,sheet12,40,10,10b
3860,khy3yugl,36.0,Male,Graduate school,default,none,-3.25,0.1,unlimited,sheet12,10,0,12a
3861,khy591wo,25.0,Male,College,gist,attention_check,-1.1,0.25,500,sheet12,20,0,10b
3862,khy56wu8,26.0,Male,College,gist,attention_check,-0.02142857142857143,0.5,1000,sheet12,50,20,10b
3863,khy5fno1,43.0,Male,College,default,none,0.23195876288659795,0.95,500,sheet12,50,20,9a
3864,khy2tf1r,30.0,Male,High school,verbatim,attention_check,0.26288659793814434,0.95,unlimited,sheet12,50,20,10b
3865,khy37ijg,35.0,Male,College,verbatim,attention_check,-0.6627906976744186,0.05,2000,sheet12,50,20,10b
3866,khy57zuo,42.0,Male,College,verbatim,attention_check,-4.25,0.1,1000,sheet12,10,0,10b
3867,khy2rdd0,35.0,Female,College,default,none,-0.8636363636363636,0.05,1000,sheet12,150,50,10b
3868,khy2wj5v,35.0,Male,High school,gist,attention_check,0.33116883116883117,0.95,500,sheet12,40,10,10b
3869,khy5hnoe,52.0,Female,College,gist,attention_check,-4.25,0.1,2000,sheet12,10,0,10b
3870,khy32hbe,32.0,Male,Graduate school,verbatim,attention_check,-0.02142857142857143,0.5,1000,sheet12,50,20,10b
3871,khy2mh9n,19.0,Female,High school,verbatim,attention_check,0.1588235294117647,0.75,2000,sheet12,50,20,10b
3872,khy2mf7r,30.0,Male,College,default,none,-0.05,0.5,2000,sheet12,150,0,10b
3873,khy2ut4x,46.0,Male,College,gist,attention_check,-0.016666666666666666,0.5,unlimited,sheet12,20,10,10b
3874,khy3gcca,30.0,Female,College,gist,attention_check,-0.02142857142857143,0.5,unlimited,sheet12,50,20,10b
3875,khy2s512,24.0,Male,High school,gist,attention_check,0.26288659793814434,0.95,2000,sheet12,50,20,10b
3876,khy3shqd,36.0,Male,College,verbatim,attention_check,-0.4714285714285714,0.25,1000,sheet12,40,10,10b
3877,khy2mi0p,32.0,Male,College,default,none,-7.75,0.1,500,sheet12,50,0,3b
3878,khy5g3mp,48.0,Female,College,gist,attention_check,-4.25,0.1,unlimited,sheet12,10,0,10b
3879,khy2n881,27.0,Female,College,gist,attention_check,0.1588235294117647,0.75,500,sheet12,50,20,10b
3880,khy2sbcx,47.0,Female,College,verbatim,attention_check,0.26288659793814434,0.95,500,sheet12,50,20,10b
3881,khy2z08r,18.0,Male,High school,gist,attention_check,-0.05,0.5,unlimited,sheet12,150,0,10b
3882,khy3ns0h,33.0,Female,College,default,none,0.4166666666666667,0.9,500,sheet12,50,0,10b
3883,khy2o7pz,32.0,Male,Professional school,gist,attention_check,0.19736842105263158,0.9,2000,sheet12,20,10,10b
3884,khy2sh32,41.0,Male,Professional school,default,none,0.4473684210526316,0.95,500,sheet12,20,0,10b
3885,khy364hl,29.0,Male,College,default,none,0.3,0.75,1000,sheet12,20,0,10b
3886,khy2rjau,32.0,Male,High school,default,none,-0.3,0.25,1000,sheet12,50,20,10b
3887,khy2rp1s,31.0,Female,College,verbatim,95,0.02631578947368421,0.95,unlimited,sheet13,20,0,2b
3888,khy2mqnp,29.0,Male,College,gist,about_even,0.4166666666666667,0.9,2000,sheet13,10,0,0a
3889,khy2mwyq,31.0,Male,High school,verbatim,9,-0.38636363636363635,0.1,500,sheet13,20,10,0b
3890,khy7qr4a,36.0,Female,Professional school,default,none,0.85,0.5,unlimited,sheet13,10,0,19b
3891,khy5pwik,32.0,Male,College,verbatim,05,-0.8636363636363636,0.05,unlimited,sheet13,150,50,0a
3892,khy2mva4,59.0,Female,Professional school,default,none,-0.11363636363636363,0.1,1000,sheet13,20,10,16b
3893,khy55ugi,30.0,Male,College,default,none,-0.45,0.5,500,sheet13,40,10,3a
3894,khy2n929,50.0,Male,College,verbatim,90,0.25,0.9,unlimited,sheet13,50,0,7b
3895,khy2pkcj,43.0,Male,College,verbatim,75,0.2076923076923077,0.75,unlimited,sheet13,40,10,10b
3896,khy7n3tk,38.0,Male,Post-doctoral,default,none,0.5277777777777778,0.9,500,sheet13,10,0,12b
3897,khy3vc9m,32.0,Female,Graduate school,gist,almost_certain,0.3026315789473684,0.9,unlimited,sheet13,20,10,14a
3898,khy2mi73,29.0,Male,College,gist,highly_likely,0.05,0.5,unlimited,sheet13,150,0,11b
3899,khy3txdw,39.0,Male,College,default,none,-0.19285714285714287,0.5,500,sheet13,50,20,6b
3900,khy30iah,36.0,Male,College,default,none,0.09210526315789473,0.9,500,sheet13,20,10,6b
3901,khy2mjzy,31.0,Male,High school,verbatim,95,-0.01948051948051948,0.95,500,sheet13,40,10,1b
3902,khy37iar,35.0,Male,College,default,none,-2.0217391304347827,0.05,1000,sheet13,40,10,4b
3903,khy52vu2,39.0,Male,High school,gist,highly_unlikely,-0.5,0.05,2000,sheet13,20,0,19b
3904,khy2typj,32.0,Female,College,default,none,-0.09,0.5,unlimited,sheet13,40,10,9a
3905,khy2mpb3,46.0,Female,College,verbatim,10,-0.20454545454545456,0.1,2000,sheet13,20,10,14b
3906,khy3phte,36.0,Male,College,verbatim,10,-0.25,0.1,2000,sheet13,10,0,18b
3907,khy2n081,31.0,Male,College,gist,highly_unlikely,0.1,0.25,unlimited,sheet13,20,0,16b
3908,khy5qk48,38.0,Male,College,default,none,0.26288659793814434,0.95,500,sheet13,50,20,0b
3909,khy300ey,24.0,Masculino,Colegial,verbatim,8,-0.8636363636363636,0.05,unlimited,sheet13,150,50,0a
3910,khy2mt7n,24.0,Male,High school,default,none,0.20103092783505155,0.95,500,sheet13,50,20,8b
3911,khy2mxq3,31.0,Male,Graduate school,verbatim,95,-0.015463917525773196,0.95,500,sheet13,50,20,1a
3912,khy58mt2,29.0,Female,College,default,none,0.4342105263157895,0.9,1000,sheet13,20,10,19a
3913,khy2neez,19.0,Male,Professional school,verbatim,75,0.34615384615384615,0.75,2000,sheet13,40,10,13b
3914,khy2nkde,34.0,Male,College,default,none,-0.016666666666666666,0.5,500,sheet13,20,10,10b
3915,khy3iwft,45.0,Female,Graduate school,verbatim,95,0.4473684210526316,0.95,1000,sheet13,20,0,10a
3916,khy3e3dg,58.0,Female,College,gist,almost_certain,0.4473684210526316,0.95,1000,sheet13,20,0,0a
3917,khy5mpdj,27.0,Female,High school,gist,highly_unlikely,-0.13636363636363635,0.25,unlimited,sheet13,50,20,13b
3918,khy2m9mv,28.0,Male,High school,verbatim,75,0.11538461538461539,0.75,1000,sheet13,40,10,8a
3919,khy36wy5,25.0,Male,High school,verbatim,25,-1.1571428571428573,0.25,500,sheet13,40,10,2b
3920,khy2n08z,46.0,Female,College,verbatim,100,0.3247422680412371,0.95,2000,sheet13,50,20,12b
3921,khy2q4zg,24.0,Male,High school,verbatim,50,-0.15,0.5,2000,sheet13,10,0,9a
3922,khy2nozb,27.0,Female,College,verbatim,10,-0.20454545454545456,0.1,500,sheet13,20,10,14b
3923,khy7nk05,30.0,Male,College,default,none,-0.45,0.5,1000,sheet13,10,0,6b
3924,khy2mrc0,38.0,Female,College,verbatim,50,0.10714285714285714,0.5,unlimited,sheet13,50,20,13b
3925,khy373ea,27.0,Male,College,verbatim,50,-0.05,0.5,500,sheet13,10,0,10b
3926,khy5813y,32.0,Male,Graduate school,verbatim,50,-7.25,0.1,2000,sheet13,10,0,4b
3927,khy2o8yq,30.0,Male,Graduate school,default,none,0.13636363636363635,0.95,500,sheet13,40,10,5b
3928,khy2xce6,32.0,Male,College,gist,almost_certain,-0.08333333333333333,0.9,2000,sheet13,50,0,1b
3929,khy4qqfv,46.0,Female,College,verbatim,25,-0.21428571428571427,0.25,2000,sheet13,40,10,13b
3930,khy2u635,38.0,Male,College,gist,highly_likely,-0.11538461538461539,0.75,2000,sheet13,40,10,3b
3931,khy2w6zl,26.0,Female,High school,gist,no_chance,-0.45348837209302323,0.05,2000,sheet13,50,20,13b
3932,khy5uiv8,29.0,Female,Graduate school,gist,highly_likely,0.4166666666666667,0.9,unlimited,sheet13,50,0,0a
3933,khy58m0q,25.0,Female,College,gist,highly_likely,-0.027777777777777776,0.9,500,sheet13,10,0,2a
3934,khy3jqc3,35.0,Male,College,default,none,-0.6818181818181818,0.05,2000,sheet13,150,50,12b
3935,khy367pr,30.0,Female,Professional school,default,none,-0.9,0.25,1000,sheet13,40,10,5b
3936,khy2m0v2,20.0,Male,Graduate school,verbatim,5,-2.5,0.05,500,sheet13,20,0,17b
3937,khy2my69,34.0,Female,College,verbatim,90,0.08333333333333333,0.9,500,sheet13,50,0,4b
3938,khy3vqa7,48.0,Male,College,gist,almost_certain,0.4473684210526316,0.95,1000,sheet13,20,0,0a
3939,khy54wrh,36.0,Female,High school,gist,unlikely,-0.21428571428571427,0.25,2000,sheet13,40,10,13a
3940,khy2zjme,26.0,Female,College,gist,unlikely,-0.38571428571428573,0.25,unlimited,sheet13,40,10,11b
3941,khy34cl0,34.0,Male,Graduate school,gist,no_chance,-0.03488372093023256,0.05,unlimited,sheet13,50,20,19b
3942,khy48dl9,44.0,Male,College,gist,likely,0.2076923076923077,0.75,2000,sheet13,40,10,10b
3943,khy3aeek,28.0,Female,College,default,none,0.25,0.5,1000,sheet13,150,0,13b
3944,khy2mw5t,25.0,Female,High school,gist,no_chance,-0.03488372093023256,0.05,1000,sheet13,50,20,19b
3945,khy2mzh9,39.0,Male,High school,default,none,-0.2441860465116279,0.05,500,sheet13,50,20,16b
3946,khy3ga80,35.0,Male,College,verbatim,85,0.10824742268041238,0.95,2000,sheet13,50,20,5b
3947,khy38016,42.0,Female,High school,default,none,-0.313953488372093,0.05,2000,sheet13,50,20,15a
3948,khy3um1b,35.0,Male,College,default,none,0.4090909090909091,0.95,500,sheet13,40,10,12b
3949,khy2moht,33.0,Male,College,verbatim,95,0.26288659793814434,0.95,unlimited,sheet13,50,20,10b
3950,khy2ml6i,40.0,Male,College,gist,no_chance,-0.03488372093023256,0.05,2000,sheet13,50,20,19b
3951,khy37jd2,31.0,Female,College,gist,highly_unlikely,-1.108695652173913,0.05,500,sheet13,40,10,11a
3952,khy4w4g2,44.0,Female,High school,verbatim,75,0.3,0.75,2000,sheet13,20,0,10b
3953,khyas8ne,33.0,Male,High school,default,none,0.08333333333333333,0.9,2000,sheet13,10,0,4a
3954,khy849h4,47.0,Male,Professional school,default,none,-0.023076923076923078,0.75,1000,sheet13,40,10,5b
3955,khy385l4,36.0,Male,Graduate school,verbatim,50,-0.19285714285714287,0.5,1000,sheet13,50,20,6a
3956,khy2q0o3,50.0,Male,College,default,none,-0.1,0.25,unlimited,sheet13,20,0,15b
3957,khy6o7oc,48.0,Female,College,verbatim,75,0.2076923076923077,0.75,500,sheet13,40,10,10a
3958,khy34yzb,37.0,Female,College,default,none,-0.11363636363636363,0.1,1000,sheet13,20,10,16b
3959,khy2mhyj,26.0,Male,College,verbatim,80,0.3026315789473684,0.9,500,sheet13,20,10,14b
3960,khy2mtrp,22.0,Female,High school,gist,about_even,-0.32142857142857145,0.5,1000,sheet13,50,20,3b
3961,khy2mfez,31.0,Male,Graduate school,gist,highly_likely,-0.7045454545454546,0.1,500,sheet13,20,10,3b
3962,khy35qjp,29.0,Male,High school,gist,no_chance,0.022727272727272728,0.1,2000,sheet13,20,10,19b
3963,khy2o6mx,36.0,Male,College,verbatim,40,0.33116883116883117,0.95,500,sheet13,40,10,10b
3964,khy6p7nn,25.0,Male,College,default,none,-0.027777777777777776,0.9,unlimited,sheet13,50,0,2b
3965,khy2uiiq,37.0,Male,College,default,none,-0.01764705882352941,0.75,1000,sheet13,50,20,5a
3966,khy2sn1w,44.0,Male,College,gist,likely,0.2532467532467532,0.95,2000,sheet13,40,10,8b
3967,khy2sltc,47.0,Female,High school,default,none,-0.02727272727272727,0.25,1000,sheet13,50,20,15b
3968,khy56hfv,55.0,Male,College,gist,about_even,-0.016666666666666666,0.5,unlimited,sheet13,20,10,10b
3969,khy2n5hp,65.0,Female,Graduate school,verbatim,10,-0.38636363636363635,0.1,500,sheet13,20,10,0b
3970,khy3ar6u,28.0,Male,College,gist,highly_likely,0.3,0.75,1000,sheet13,20,0,10a
3971,khy5ukma,36.0,Female,College,default,none,0.1,0.25,1000,sheet13,20,0,16b
3972,khy2p6hw,34.0,Male,High school,default,none,0.7666666666666667,0.75,unlimited,sheet13,20,0,17b
3973,khy2m6wb,39.0,Male,Graduate school,default,none,-0.08823529411764706,0.75,2000,sheet13,50,20,3b
3974,khy2rewd,23.0,Female,College,verbatim,10,0.022727272727272728,0.1,unlimited,sheet13,20,10,19b
3975,khy306ok,37.0,Male,College,gist,highly_likely,-0.027777777777777776,0.9,2000,sheet13,50,0,2b
3976,khy4jmrc,33.0,Male,College,gist,unlikely,0.02727272727272727,0.25,500,sheet13,50,20,16a
3977,khy2rk86,58.0,Male,High school,verbatim,5,-4.5,0.05,500,sheet13,20,0,15b
3978,khyancum,30.0,Male,College,gist,about_even,-1.0714285714285714,0.25,unlimited,sheet13,40,10,3b
3979,khy2my2d,26.0,Male,College,gist,about_even,0.05,0.5,1000,sheet13,50,0,11b
3980,khy2na2n,33.0,Female,College,verbatim,80,0.17105263157894737,0.9,2000,sheet13,20,10,9b
3981,khy3rgt8,62.0,Female,Professional school,gist,almost_certain,0.02631578947368421,0.95,2000,sheet13,20,0,2b
3982,khy2oi7x,29.0,Female,College,gist,about_even,-0.25,0.5,unlimited,sheet13,150,0,8b
3983,khy2ntg1,30.0,Male,Graduate school,verbatim,95,0.26288659793814434,0.95,unlimited,sheet13,50,20,0a
3984,khy31x1n,40.0,Male,College,verbatim,35,-0.09,0.5,2000,sheet13,40,10,9b
3985,khy2o3fx,31.0,Male,Graduate school,verbatim,90,-0.027777777777777776,0.9,2000,sheet13,10,0,2b
3986,khy2mvnv,63.0,Female,College,gist,no_chance,-0.22727272727272727,0.05,unlimited,sheet13,150,50,17b
3987,khy3636y,58.0,Female,High school,verbatim,50,0.2833333333333333,0.5,unlimited,sheet13,20,10,19b
3988,khy58ztk,48.0,Male,High school,gist,likely,0.3,0.75,unlimited,sheet13,20,0,10b
3989,khy2rfwe,31.0,Male,High school,default,none,0.4166666666666667,0.9,unlimited,sheet13,10,0,10b
3990,khy383hf,21.0,Male,Graduate school,default,none,0.08333333333333333,0.9,500,sheet13,10,0,4b
3991,khy2n8uf,27.0,Male,Professional school,default,none,0.2532467532467532,0.95,unlimited,sheet13,40,10,8b
3992,khy2m9bn,21.0,Female,High school,default,none,-0.4318181818181818,0.1,unlimited,sheet13,20,10,9b
3993,khy3vzzj,28.0,Male,College,verbatim,50,-0.05,0.5,1000,sheet13,10,0,10b
3994,khy2tiao,27.0,Female,Graduate school,gist,no_chance,-8.25,0.1,2000,sheet13,10,0,2a
3995,khy2mv50,31.0,Male,Graduate school,gist,about_even,-1.1,0.25,500,sheet13,20,0,0a
3996,khy2p2v4,44.0,Male,College,default,none,-0.023076923076923078,0.75,2000,sheet13,40,10,5b
3997,khy3r6n4,48.0,Female,College,verbatim,90,-0.027777777777777776,0.9,unlimited,sheet13,10,0,2b
3998,khy4f6lz,24.0,Female,College,gist,likely,0.12352941176470589,0.75,unlimited,sheet13,50,20,9a
3999,khy2mpww,30.0,Male,Graduate school,default,none,-0.08181818181818182,0.25,1000,sheet13,50,20,14b
4000,khy2nohu,25.0,Male,College,default,none,-17.5,0.05,2000,sheet13,20,0,2a
4001,khy57bqk,33.0,Male,Graduate school,default,none,0.07731958762886598,0.95,2000,sheet13,50,20,4b
4002,khy3x571,41.0,Male,College,default,none,-0.05,0.5,2000,sheet13,10,0,10b
4003,khy2nejt,28.0,Male,Professional school,default,none,0.05844155844155844,0.95,1000,sheet13,40,10,3b
4004,khy31afm,27.0,Male,Post-doctoral,default,none,0.51,0.5,1000,sheet13,40,10,19a
4005,khy9r3zq,30.0,Male,Graduate school,gist,almost_certain,0.4473684210526316,0.95,2000,sheet13,20,0,0a
4006,khy2pgp6,42.0,Male,High school,gist,highly_likely,0.039473684210526314,0.9,2000,sheet13,20,10,4a
4007,khy2s5tu,32.0,Female,Unspecified,default,none,0.4166666666666667,0.9,unlimited,sheet13,10,0,0b
4008,khy2mxpi,37.0,Male,College,gist,about_even,-0.15,0.5,1000,sheet13,50,0,9b
4009,khy2ni4b,33.0,Female,College,gist,highly_likely,0.5277777777777778,0.9,unlimited,sheet13,50,0,12b
4010,khy4mk5y,64.0,Male,College,gist,no_chance,-1.2391304347826086,0.05,1000,sheet13,40,10,0a
4011,khy2nygu,49.0,Female,College,gist,unlikely,-0.21428571428571427,0.25,500,sheet13,40,10,13a
4012,khy3fmft,38.0,Male,College,default,none,-0.313953488372093,0.05,1000,sheet13,50,20,15a
4013,khy2oepn,32.0,Male,High school,verbatim,50,-0.35,0.5,1000,sheet13,10,0,7b
4014,khy2mg0h,36.0,Female,College,verbatim,95,-0.01948051948051948,0.95,500,sheet13,40,10,1b
4015,khy55r22,49.0,Female,Graduate school,verbatim,25,-0.1,0.25,unlimited,sheet13,20,0,15b
4016,khy45wvk,34.0,Male,High school,gist,no_chance,-0.06521739130434782,0.05,2000,sheet13,40,10,19b
4017,khy2srsa,35.0,Male,College,default,none,0.15,0.5,1000,sheet13,40,10,13b
4018,khy42in1,26.0,Male,College,verbatim,50,-0.016666666666666666,0.5,unlimited,sheet13,20,10,10b
4019,khy57ru4,22.0,Male,Graduate school,default,none,-0.7363636363636363,0.25,500,sheet13,50,20,2b
4020,khwg3b3s,33.0,Female,College,gist,highly_likely,0.3247422680412371,0.95,2000,sheet13,50,20,12b
4021,khy54uzk,39.0,Male,College,verbatim,50,-0.10714285714285714,0.5,unlimited,sheet13,50,20,8a
4022,khy3w886,32.0,Male,Graduate school,verbatim,50,0.15,0.5,unlimited,sheet13,50,20,14a
4023,khy384ps,46.0,Male,High school,gist,no_chance,-0.10465116279069768,0.05,2000,sheet13,50,20,18b
4024,khy2mzho,42.0,Male,College,verbatim,90,0.4473684210526316,0.95,500,sheet13,20,0,10a
4025,khy3c9qg,42.0,Male,Graduate school,gist,highly_unlikely,0.25,0.1,2000,sheet13,50,0,19b
4026,khy2uzkj,54.0,Female,College,gist,unlikely,-0.3,0.25,1000,sheet13,50,20,0b
4027,khy57tc2,32.0,Male,College,gist,highly_unlikely,-1.25,0.1,1000,sheet13,50,0,16b
4028,khy5bin6,49.0,Male,College,default,none,-0.11363636363636363,0.1,1000,sheet13,20,10,16a
4029,khy3anq9,30.0,Female,College,verbatim,60,-4.25,0.1,500,sheet13,50,0,0b
4030,khy31qu3,61.0,Male,High school,gist,unlikely,-0.1,0.25,500,sheet13,20,0,15a
4031,khy353oa,32.0,Female,College,verbatim,15,-0.8142857142857143,0.25,1000,sheet13,40,10,6b
4032,khy2zux1,61.0,Male,High school,gist,highly_unlikely,-4.5,0.05,1000,sheet13,20,0,15b
4033,khy2uj6v,28.0,Male,College,default,none,0.3,0.75,unlimited,sheet13,20,0,10b
4034,khy4ajz3,27.0,Male,College,gist,highly_unlikely,-1.25,0.1,2000,sheet13,50,0,16b
4035,khy30rl1,35.0,Male,College,verbatim,20,0.3,0.75,unlimited,sheet13,20,0,0a
4036,khy2mvea,48.0,Male,College,gist,about_even,-0.27,0.5,2000,sheet13,40,10,6b
4037,khy2ml4r,27.0,Male,College,default,none,-0.1956521739130435,0.05,unlimited,sheet13,40,10,18b
4038,khy2s58o,39.0,Male,College,verbatim,95,-0.015463917525773196,0.95,1000,sheet13,50,20,1a
4039,khy2udjr,59.0,Male,College,verbatim,75,-0.03333333333333333,0.75,2000,sheet13,20,0,5b
4040,khy310tt,35.0,Male,Professional school,default,none,0.16666666666666666,0.75,2000,sheet13,20,0,8b
4041,khy7n3a3,21.0,Male,High school,verbatim,85,-0.03333333333333333,0.75,500,sheet13,20,0,5b
4042,khy3j2di,24.0,Unspecified,College,verbatim,90,0.19736842105263158,0.9,unlimited,sheet13,20,10,10b
4043,khy2uxf3,27.0,Male,High school,verbatim,90,0.08333333333333333,0.9,2000,sheet13,50,0,4b
4044,khy3ch00,30.0,Female,Ph.D,verbatim,10,-1.75,0.1,500,sheet13,10,0,15a
4045,khy2t47c,34.0,Male,High school,gist,highly_likely,0.34615384615384615,0.75,500,sheet13,40,10,13a
4046,khy31bcd,54.0,Male,Graduate school,verbatim,95,0.17010309278350516,0.95,unlimited,sheet13,50,20,7a
4047,khy2nlst,64.0,Male,College,gist,highly_likely,0.17010309278350516,0.95,2000,sheet13,50,20,7a
4048,khy2vglo,28.0,Male,Graduate school,verbatim,50,0.85,0.5,unlimited,sheet13,50,0,19b
4049,khy2n5fd,45.0,Male,College,gist,unlikely,0.19090909090909092,0.25,500,sheet13,50,20,19b
4050,khy5i57j,48.0,Male,College,default,none,-0.75,0.1,unlimited,sheet13,50,0,17b
4051,khy3px2i,26.0,Male,Graduate school,verbatim,75,0.2076923076923077,0.75,unlimited,sheet13,40,10,10b
4052,khy3hhrz,49.0,Female,College,gist,likely,0.39,0.5,500,sheet13,40,10,17b
4053,khy2oifc,59.0,Female,High school,gist,about_even,-0.05,0.5,500,sheet13,20,10,9b
4054,khy2uvb5,46.0,Female,College,verbatim,10,-1.1363636363636365,0.05,500,sheet13,150,50,7b
4055,khy5ez7b,28.0,Male,College,verbatim,80,0.4166666666666667,0.9,1000,sheet13,10,0,0b
4056,khy38per,37.0,Female,High school,default,none,-4.25,0.1,2000,sheet13,50,0,0b
4057,khy2n2hh,47.0,Male,Ph.D,default,none,-4.25,0.1,unlimited,sheet13,10,0,10b
4058,khy3yock,44.0,Male,College,verbatim,34,-0.33,0.5,2000,sheet13,40,10,5b
4059,khy30w1l,39.0,Male,College,default,none,0.12857142857142856,0.25,unlimited,sheet13,40,10,17b
4060,khy3fms6,46.0,Male,High school,gist,highly_unlikely,-1.75,0.1,1000,sheet13,10,0,15b
4061,khy3u3sq,65.0,Male,Graduate school,gist,about_even,0.039473684210526314,0.9,2000,sheet13,20,10,4b
4062,khy2m7b1,36.0,Female,College,default,none,0.36428571428571427,0.5,2000,sheet13,50,20,19b
4063,khy47uh4,29.0,Female,College,gist,almost_certain,0.4175257731958763,0.95,unlimited,sheet13,50,20,15a
4064,khy81pyy,30.0,Male,College,verbatim,60,0.35,0.5,2000,sheet13,150,0,14a
4065,khy2ns0j,30.0,Male,Professional school,gist,likely,-1.2209302325581395,0.05,2000,sheet13,50,20,2b
4066,khy2ny1v,34.0,Female,High school,default,none,0.023076923076923078,0.75,500,sheet13,40,10,6b
4067,khy3ndcy,32.0,Male,Professional school,verbatim,50,0.2357142857142857,0.5,1000,sheet13,50,20,16b
4068,khy2wlyb,40.0,Male,College,default,none,-2.25,0.1,1000,sheet13,10,0,14b
4069,khy2mbu3,23.0,Male,Graduate school,default,none,-0.05,0.5,2000,sheet13,150,0,0b
4070,khy45rug,33.0,Male,Professional school,gist,highly_likely,-0.16666666666666666,0.75,2000,sheet13,20,0,3b
4071,khy2q0md,41.0,Female,College,gist,unlikely,-0.6428571428571429,0.25,unlimited,sheet13,40,10,8b
